RX Cal Data Subarray 4,RX Cal Data Subarray 2,RX Cal Data Subarray 1,RX Cal Data Subarray 3
-189.294269847002,6308.464752277554,11551.0,29291.0
4415.188323305376,1695.5792818445534,-3095.0,32767.0
2912.6392420118113,171.13639292881436,6093.0,17943.0
2833.375792588298,2641.7038818254814,-1296.0,4257.0
-2452.799344418604,-6799.95483034373,2580.0,2577.0
2450.6150852246406,-31635.96533163048,-2137.0,-32768.0
-4759.160648635087,-33724.87553246473,2285.0,-16068.0
1821.930358304724,-33492.27038694256,-4447.0,-32768.0
-4379.080492112205,-32925.71195747416,-7662.0,-32768.0
2316.2781023312064,-32311.201619536525,2345.0,-32768.0
-16174.106205472703,-30208.19044763406,-6031.0,-29326.0
-38380.053718941825,-31604.45191181418,2744.0,2845.0
-18237.739609112738,-15951.986791847085,-32768.0,-4093.0
-5410.87279858735,-4933.708911155571,-32072.0,-1398.0
-227.5345356228645,-1281.934829227794,2062.0,2416.0
-808.761094296493,33890.625936882265,-8688.0,-926.0
3369.1644660703932,-10783.438962489525,32767.0,2487.0
28835.951417459655,5774.257810410223,32767.0,-91.0
18088.29546059987,889.3377247490317,32767.0,6924.0
46333.172720897004,3550.1791406166817,32767.0,-1232.0
45273.58519499817,7685.504649878893,32767.0,3966.0
46333.172720897004,1745.6407423801068,32767.0,-1041.0
9781.226704822871,1008.9020448013122,30366.0,11318.0
-3302.1507307394727,2428.4593786409155,32767.0,16839.0
2623.132496342676,-4584.127600395368,10094.0,-8791.0
162.29709770633178,2054.5697739042353,-4558.0,-24791.0
-2466.0731799384944,-5292.983682878202,5051.0,-32768.0
-246.71217224856835,906.9896543282266,-7581.0,-32768.0
-1493.0758190682195,-11951.090020708312,-7312.0,-32768.0
147.7893721632255,-32627.391059661186,241.0,-32768.0
-9548.716710953508,-31963.3583359027,-1113.0,-32768.0
-992.1328111308183,-31604.45191181418,-3865.0,-32441.0
-1953.5415581745265,-31604.45191181418,-7875.0,-32768.0
-1013.7785158706579,6930.059596388115,1334.0,-18640.0
-2634.371727541725,-23517.381339575655,-3475.0,5134.0
-808.761094296493,33890.625936882265,320.0,-7281.0
-808.761094296493,5167.134177526431,23539.0,5572.0
27059.901450423527,27495.524034787068,32767.0,-1691.0
15439.686315752959,32643.45752272169,32767.0,9208.0
40077.07447735176,33411.28134967341,32767.0,-701.0
44615.2825707519,31462.42619665702,32767.0,1786.0
45814.52872485283,-4890.695482895836,32767.0,1285.0
27139.761945114908,5755.859661361755,32767.0,4182.0
24443.09815099308,635.8690910335606,32767.0,797.0
16248.213354688287,-2225.952030780844,30299.0,-21.0
808.7364128666119,853.273299344984,-4270.0,4280.0
4705.352579010547,-3180.0840283145003,-23099.0,-14364.0
-2084.24899398335,62.44403211752589,-32768.0,-32768.0
-526.4985612566365,-9121.322727499904,-9349.0,-32768.0
-1000.262359670409,469.5293843249226,1055.0,-32768.0
-11856.614319769422,-4749.866418631094,-2018.0,-32768.0
-1742.9894205334856,-201.5853954195059,-4728.0,-32768.0
-228.9342045967938,-10139.827316170942,-10046.0,-32768.0
-2410.9177116974347,-24660.684445685503,3049.0,-32768.0
-1220.4124568084987,-1096.5779963234957,-4764.0,-402.0
-1697.1927078352526,11778.10449825775,3237.0,-8852.0
2166.584772468802,30227.635955930775,1027.0,32767.0
-1169.1725222214197,33890.625936882265,433.0,22727.0
9247.219102510531,33037.368142002815,3718.0,23125.0
40333.159446272315,33198.91791223869,-386.0,466.0
44975.810265020125,32646.10988447108,32125.0,1625.0
46333.172720897004,31755.474728623252,32767.0,2284.0
42177.031690440825,32803.785810572976,32767.0,7758.0
18405.127594963473,31603.487420483863,30942.0,856.0
27717.717709336794,-16191.708194238076,32767.0,684.0
808.7364128666119,-2420.565893371746,-1398.0,2019.0
1262.3483287763372,1186.755485914573,5384.0,-5010.0
808.7364128666119,21.48178751525189,-19421.0,1998.0
-28181.376880581363,-10166.289706074196,-32768.0,-4248.0
-17427.24686551853,-1383.2809203170714,-31569.0,634.0
-40535.23869679698,-1900.4416220779592,-32768.0,-13562.0
2457.298154417437,-2110.666213866974,-32768.0,-32768.0
-4421.779089632469,-6990.832921680665,-12108.0,-28839.0
-3322.0257953817922,-1900.904868241165,3614.0,-32768.0
-1339.8411222407801,-966.3565435419166,-5606.0,-2772.0
-2054.337578582275,-4244.069919305246,3137.0,-11114.0
2263.6698633638766,8873.116271463936,-464.0,12904.0
-1451.651664699435,33890.625936882265,1843.0,32767.0
4047.9581965821426,33460.14064505691,363.0,29951.0
-2275.7271561173943,33394.18059628919,4396.0,32767.0
4551.465137971658,32699.57591341931,7952.0,32578.0
-633.0572852493649,32201.280899501002,-2762.0,32767.0
14031.277628819604,29698.282515080653,7233.0,28562.0
33652.18416816801,31603.487420483863,-4119.0,-2160.0
13495.925417363838,2200.8767951584646,32767.0,3257.0
2556.496872941449,14143.130281633239,16950.0,694.0
-1730.5330823288245,-17713.451720427456,8604.0,-3519.0
808.7364128666119,-28768.713048912694,-20882.0,989.0
-16948.166558492987,1007.1155547438291,-32768.0,-2692.0
-25232.083699192895,-8113.257508066053,-31472.0,-894.0
-25216.258223585442,632.5378447622674,-32768.0,-5882.0
-45853.188468339715,-5444.560902481681,-32768.0,1335.0
-43281.03862948999,-7615.953391370633,-32768.0,-3939.0
-35368.70968300207,-3179.005116331692,-32768.0,351.0
-15227.111239938724,-50.127778745056354,-32768.0,-8523.0
-4250.2719640756595,-3618.762427010723,-32768.0,-10039.0
1196.7362625631704,5213.8040253406525,-12093.0,14634.0
-3183.292306542872,-1642.3956331052998,4905.0,29824.0
5552.196626280547,3648.960340913004,-1623.0,32767.0
-968.6505886568574,-228.25103258217493,7091.0,32767.0
1822.3964609524512,10064.290663421207,6993.0,32767.0
-411.7570753245795,32463.376119736782,-384.0,32767.0
9894.95954636138,27052.427343933814,2265.0,32767.0
1973.8828161999566,31603.487420483863,4501.0,32348.0
721.0281387581113,13286.652342877875,7893.0,32767.0
4211.872799845203,16937.427033978634,-1429.0,3187.0
-2303.3595239149618,-7844.467303613886,3596.0,7402.0
808.7364128666119,-19597.515883481792,-295.0,7076.0
-4457.55026541265,-2212.8999933612813,-27052.0,-6668.0
-28701.459556226207,-33600.423927223615,-32768.0,1143.0
-12317.056923912753,-27931.55598112929,-32768.0,-9290.0
-46333.197402326885,-33096.85908930323,-32768.0,1263.0
-46333.197402326885,-27432.994599836475,-32768.0,-2569.0
-46333.197402326885,32.42057333467971,-32768.0,-1461.0
-17971.685453226943,-3068.281368959388,-32768.0,-3942.0
-29548.167196926133,-3657.294825061953,-32768.0,-1029.0
-858.0818385990817,5416.646099189993,-21989.0,281.0
-808.761094296493,-828.2727769490288,11653.0,-4029.0
-1575.5085046001366,3337.365956513588,27867.0,14813.0
473.1112555000321,-681.8888749708838,32767.0,32767.0
268.1163848226629,9227.626297907178,9017.0,32767.0
513.8072603369811,319.44375637843194,-840.0,32767.0
11378.197843002183,2779.1277845804575,2085.0,32767.0
1417.754060287027,46.568877362956194,5257.0,31438.0
917.2816525811784,8527.359021690667,10611.0,32767.0
2612.1286145924837,19341.961363786577,-3408.0,20719.0
-198.16003590530644,-3302.2359948120957,5351.0,9220.0
1600.8673283980124,-16383.26252966504,-3944.0,-13247.0
-1988.6348784287943,-33670.72505544136,-2536.0,-32768.0
1617.5354602198165,-33891.59042821258,-415.0,-15287.0
-10684.603433111843,-32870.29155671059,-3106.0,-32768.0
-44388.82192201151,-33394.13300221513,-166.0,7206.0
-43175.280450220285,-31712.151758638098,-30638.0,-6485.0
-46333.197402326885,-32173.532269545005,-32768.0,791.0
-27212.031097072522,-31628.113770578475,-32768.0,-7936.0
-24933.551641967013,-16158.866680234054,-32768.0,332.0
-19702.079454040304,6953.584278847559,-32768.0,-1338.0
-333.2774862726437,-7755.767948549045,8986.0,-2103.0
-3322.0350786171452,5865.83455576244,-10485.0,5992.0
3402.254096885972,-2791.8313284724013,32767.0,-2479.0
31803.99248436902,11310.807587185293,32767.0,5022.0
17543.75523174351,77.26417437174608,32767.0,-2647.0
43300.98893384348,2629.267178242427,32767.0,16094.0
-4963.496920451821,1086.950437646235,32767.0,32767.0
4104.840177424019,6140.51614557262,11543.0,32767.0
1570.010861993853,2126.281828793081,-3568.0,32767.0
2407.3982723776758,-1263.9285883832756,6387.0,-4184.0
1124.6071272325664,3574.8493498169814,-3758.0,16818.0
-1245.0363532099677,-10344.118224037606,-242.0,-32768.0
2052.5622594301626,-33891.59042821258,-1937.0,-30892.0
-7743.681477864862,-33286.2935574044,-144.0,-28636.0
1426.5567064587212,-33582.206389944906,-4325.0,-32768.0
-5296.082758483208,-32100.757654420446,-7745.0,-32768.0
43.94368018726961,-32997.84921715823,1664.0,-32768.0
-12133.65657644241,-31831.717434340866,-5065.0,-28658.0
-27419.039291469304,-31604.45191181418,1593.0,2171.0
-8738.981051456407,5173.295382537829,-30915.0,-3261.0
-808.761094296493,-18145.65564434802,-17856.0,-1669.0
-231.1312346245577,33890.625936882265,10349.0,4894.0
-808.761094296493,6422.369056262415,29801.0,-714.0
27026.09247980761,21142.916347272923,32767.0,2287.0
17113.590031141,1874.114537530609,32767.0,146.0
41734.43337733201,1879.69900773602,32767.0,7114.0
45422.47559722526,3464.6027717434913,32767.0,-684.0
45223.950748774805,7537.05853572402,32767.0,3081.0
24152.730952141217,2858.0039584557007,32767.0,-36.0
19114.284238155622,-105.45358445760445,32767.0,5910.0
5153.959561661583,2886.1708670736657,23681.0,3313.0
-3537.3647495617965,-6672.102391658302,-3286.0,-20489.0
2431.9462899548994,2333.558433313364,90.0,-32768.0
-6520.902724479441,-5856.364012850554,-689.0,-32768.0
1618.1582757421636,665.3718179604497,-5296.0,-32768.0
-2949.8881040540296,-11366.12227272089,-8588.0,-32768.0
46.437605325878266,-32256.13021373998,1087.0,-32768.0
-8729.951305293502,-29810.35831234627,-1811.0,-32768.0
-2225.902872764952,-31604.45191181418,-3360.0,-32768.0
980.9585462491501,-3239.7414593582025,-7501.0,-32768.0
-3822.0556811490296,-21646.521711395908,1403.0,6735.0
3546.0957343561454,28406.96846902848,-3260.0,-16165.0
-808.761094296493,36.38500950779229,1047.0,1414.0
19953.543562877992,25657.64430389895,28334.0,2509.0
14110.346364727131,33067.905201617505,32767.0,1829.0
32347.768322712953,30748.039938496644,32767.0,8861.0
46176.87458754373,32797.67839865004,32767.0,-349.0
44398.148657986036,26309.71420976371,32767.0,1938.0
42136.04684658374,-1356.1149769265292,32767.0,1579.0
18288.42498872636,3624.3167987192705,32767.0,3939.0
27285.640202911298,2266.714049832276,32767.0,1324.0
808.7364128666119,-4202.218115348995,10497.0,-695.0
808.7364128666119,1661.1048628450428,-19486.0,3703.0
-1371.8024533872292,-3924.7762032653304,-31286.0,-15438.0
1845.283484589314,343.26971263861174,-32768.0,-32768.0
-3850.8726708108243,-8208.183588363843,-9345.0,-32768.0
-725.3478466293551,381.1737926569633,1051.0,-32768.0
-11394.014785049674,-4515.1521870474635,-2503.0,-32768.0
-2219.6366340955065,-1608.0521066680806,-4967.0,-31070.0
500.68848462787156,-6161.569247508747,-10638.0,-32768.0
-2164.2996768491757,-13186.678360679261,3513.0,-5894.0
339.72152108582134,8830.900949378436,-5771.0,-10339.0
-1747.6763238621716,22168.770926775287,4668.0,16257.0
2000.1013752282684,33890.625936882265,3295.0,32767.0
-2917.9992390072125,33861.97345008951,450.0,32767.0
13736.085529982805,32643.91121617882,3105.0,32767.0
46333.172720897004,33443.38888663971,1753.0,-4964.0
44899.39784426963,31603.487420483863,29665.0,5219.0
46333.172720897004,32118.01010034222,32767.0,-837.0
18785.105723604545,31603.487420483863,29914.0,8885.0
30185.144241207152,2274.3648199544587,32767.0,-79.0
5673.42898119097,6044.943114764185,18780.0,960.0
-1610.403335672269,7508.483910958497,-5374.0,1411.0
1523.5398760689202,-7634.020373012363,1425.0,-6832.0
-20098.87488397628,2310.521538890278,-32768.0,2842.0
-20531.19810397981,-12329.07258872157,-30145.0,-6091.0
-32562.15626464375,127.1571246178028,-32768.0,3869.0
-43524.69361056116,-2857.277098583042,-32424.0,-19622.0
7839.749769609512,-1488.3851285309513,-32768.0,-32768.0
-7581.279326285969,-5544.352493619266,-10414.0,-32768.0
-1179.7084628238908,-2014.4198127962698,2895.0,-17592.0
-3304.524373385595,124.95616173582015,-5640.0,-13853.0
-823.7617894971812,-4717.946370274202,4564.0,13399.0
1878.27328896461,11976.840497541909,1351.0,26999.0
-1265.6981976176835,33890.625936882265,1577.0,8611.0
7714.819528226363,32862.45186452988,546.0,32767.0
-1155.6642565026707,33585.42983821889,4465.0,30942.0
5032.111843894946,31787.93126055658,7135.0,32767.0
-102.63226593571973,31300.35661964537,-1360.0,32767.0
10717.395146935029,31834.556988151122,4855.0,30902.0
23086.430353486656,22548.00713686384,-262.0,-3509.0
5123.954210157904,685.8221250401648,26752.0,3927.0
808.7364128666119,7788.00401261881,9080.0,1280.0
808.7364128666119,-33891.59042821258,-17890.0,-5776.0
805.8590536652588,1011.1348146023216,-32768.0,694.0
-30680.363346957838,-33753.842114727806,-32768.0,-2516.0
-16384.923494827824,4995.250640048161,-32768.0,-1072.0
-46333.197402326885,-6271.46007393827,-32768.0,-5994.0
-46333.197402326885,-1334.1013728129208,-32768.0,640.0
-46333.197402326885,-8853.338621386694,-32768.0,-3126.0
-13926.6897620442,-2143.448985114965,-31377.0,-825.0
-32479.646437922995,-9.695310335879942,-32768.0,-3041.0
-1171.558268830554,-3134.311682725375,-10521.0,2832.0
401.1267171848726,7201.040314441032,11621.0,25361.0
-3176.6615354652045,-2008.2360639529004,-3202.0,32767.0
9041.362768665056,4461.179434107038,1872.0,32767.0
-1180.895558335796,-2069.8110047086107,4368.0,32767.0
3939.374222412369,12833.897296236675,9157.0,32767.0
704.645449093377,32080.28434443343,-1610.0,32767.0
8303.331239391395,31603.487420483863,2451.0,31792.0
1141.1731364717896,31603.487420483863,3395.0,32767.0
726.1904121083256,-8275.204750059116,7730.0,19852.0
1856.4670168447835,24716.685231495274,-1771.0,775.0
-398.37890784980465,-33891.59042821258,3846.0,4700.0
808.7364128666119,172.64591073330024,-1087.0,-7774.0
-21521.729009046132,-20873.525515461835,-29517.0,1772.0
-13193.21280072523,-32928.60861570047,-32768.0,-4922.0
-46333.197402326885,-30470.343916115995,-32768.0,-5507.0
-44584.74228388159,-31604.45191181418,-32768.0,-1096.0
-46333.197402326885,-27673.82225904208,-32768.0,-1004.0
-27631.604752829757,1321.2351363691855,-32768.0,-2432.0
-25664.33224768988,-3541.316539403194,-32768.0,-1213.0
-14803.348625563454,-2471.6016097640777,-32265.0,-1239.0
-808.761094296493,5302.64243458882,-1160.0,507.0
-1260.9836934653003,-1296.6762483141754,23828.0,-3602.0
2321.805716777315,3625.336523516691,32767.0,15158.0
-2961.0697070741217,-669.6677673824482,32767.0,32767.0
4441.181261866324,8559.100195204983,9798.0,32767.0
923.6477176909063,174.42101949983996,-1321.0,32767.0
11132.820026330182,2540.2445493483624,2755.0,32767.0
1414.8555979896214,709.0761759992205,4754.0,32767.0
1294.4493096428769,4965.942370228013,10759.0,32767.0
3598.722326600311,8086.821869897521,-3699.0,-1596.0
-1561.8656192612582,-13009.319097648573,5671.0,12477.0
2893.731337488619,-26388.522222985528,-5107.0,-32560.0
-4554.736480801091,-33891.59042821258,-3927.0,-32768.0
4249.464361351138,-33030.270849594854,-272.0,-32768.0
-16756.97476569679,-33224.66104622778,-2932.0,-31307.0
-46333.197402326885,-32603.694301400184,-1523.0,4076.0
-46333.197402326885,-31822.88786167513,-29561.0,-4963.0
-44508.3298631311,-32922.88509824126,-32768.0,-816.0
-16476.78063999918,-31604.45191181418,-29043.0,-5610.0
-32924.90153572732,7927.2135019265825,-32768.0,281.0
-808.761094296493,-20754.065702867858,-4118.0,-1172.0
-11.01325572092901,-2966.852643348065,-2044.0,-1553.0
-808.761094296493,5648.560985828843,11650.0,6530.0
28373.415925841902,-1381.4277662079369,32767.0,-2827.0
18351.57382752382,10419.63937925133,29437.0,5787.0
43015.57756173515,302.4411635572874,32767.0,-4155.0
43820.59339494681,2664.581945757378,31844.0,19426.0
-6173.497664391085,1237.0557217378832,32767.0,32767.0
5601.142107138816,4122.114648280986,10249.0,32767.0
798.7097712624114,2377.665155766843,-3021.0,6078.0
1346.431707097107,-2366.2060617322354,6353.0,11530.0
294.3405421555639,3623.3692876676864,-4800.0,-13587.0
-1367.90757311777,-12335.409731595124,-2490.0,-32768.0
1429.9054904408542,-33891.59042821258,-1295.0,-20854.0
-7797.635174317169,-33216.80865946972,-229.0,-32768.0
1223.2607277315317,-32762.975604350402,-4155.0,-32768.0
-4999.84633454612,-32129.026246749472,-7255.0,-32768.0
-111.97533125092981,-28348.700253459494,1197.0,-32768.0
-10345.21809393515,-31604.45191181418,-4153.0,-30251.0
-17511.821611983083,-1847.5900373206025,-73.0,3099.0
-1247.7851844265792,-16772.49264802378,-22304.0,-3625.0
599.7062347665851,21579.13033883402,-1724.0,-1314.0
-808.761094296493,19400.45833593239,23396.0,6280.0
14273.636499404005,11924.015559002539,32767.0,-776.0
24125.71440484217,33479.4749662301,32767.0,2502.0
26193.096991015453,-10134.178942508459,32767.0,653.0
45689.919069851974,9717.299399212781,32767.0,6833.0
44760.695917356716,-2136.6880354607533,32767.0,-293.0
38842.67151223763,10012.283112854053,32767.0,2492.0
19491.573286361345,77.90162146992026,32767.0,938.0
27115.20575691926,1073.1042970643273,32767.0,944.0
-7088.675154049444,2888.6962406854436,6110.0,-8730.0
2341.5805131986012,-8147.428443403258,179.0,-29906.0
-2013.080319746521,3088.4537864223666,-1800.0,-32768.0
-5918.6985127365615,-7658.950884594524,55.0,-32768.0
-782.4493880263119,3496.258909842385,-5500.0,-32768.0
-1068.968213052324,-16263.041798053728,-8513.0,-32768.0
-1538.612871760026,-31901.725824726083,1300.0,-32768.0
-6217.77009364829,-31604.45191181418,-2448.0,-30663.0
-489.6261580802733,-15501.267516055488,-2654.0,-32768.0
-1470.0318063851985,-7064.410154360282,-7164.0,-4847.0
-1145.7625055371036,-5006.664441527964,1528.0,-2387.0
-565.5478934193162,33864.641775379765,-3108.0,2137.0
-808.761094296493,1055.640315169871,1448.0,8253.0
21074.99431160595,33754.34340225899,30156.0,-2823.0
35760.316335519514,31362.553975968098,32767.0,4439.0
46333.172720897004,33102.03690939255,32767.0,6429.0
46261.62290873973,31661.07159004299,32767.0,1369.0
46333.172720897004,30756.749357500332,32767.0,663.0
19219.26720514142,-3471.0531914394383,32767.0,2555.0
29609.272452096644,4411.022149962207,32767.0,607.0
4394.562921175956,1832.2511050284747,25574.0,1580.0
808.7364128666119,-6981.475818117956,-7673.0,-2090.0
808.7364128666119,489.67272002890354,-26993.0,2436.0
-9600.927829739681,-3315.9630970570374,-16777.0,-14993.0
669.0341817531701,-465.24056592703903,-32768.0,-32768.0
-4630.222842938403,-7662.265658956018,-7865.0,-32768.0
-1970.7432286437272,253.46422092185864,175.0,-32768.0
-10952.043603576265,-4040.130378793961,-1636.0,-32039.0
-2690.0773399424056,-1968.191097883587,-4819.0,-32768.0
444.6457671026748,-2833.690051632379,-10892.0,-26596.0
-2812.8669919859904,-2092.4407899402804,3861.0,-2319.0
1572.26365790825,17772.450678718284,-6107.0,-3393.0
-2753.413558082809,31362.167144523948,5437.0,32767.0
3560.8738588725523,33890.625936882265,4854.0,15055.0
-5106.98685932524,33030.59763964253,-707.0,32767.0
18978.878146100473,33380.98858653564,4906.0,28832.0
46333.172720897004,31865.82693719656,-193.0,-2524.0
46333.172720897004,32126.941907452023,32767.0,3773.0
32203.821465760997,31603.487420483863,32767.0,824.0
22201.435589521894,22157.24532349937,32767.0,6058.0
22969.03308887909,-6049.56137828759,32767.0,-75.0
808.7364128666119,16632.66067999633,-1278.0,679.0
2640.550535766988,-6157.443079298578,6856.0,849.0
-678.13895443338,-702.3567484968931,-32768.0,-6502.0
-32166.51937445749,-3360.80249712088,-32768.0,1392.0
-14744.109410255362,-9080.249204116417,-32768.0,-3875.0
-46333.197402326885,-1440.6076751811497,-32768.0,790.0
-38818.66739743699,-1630.2854653854542,-32768.0,-14588.0
4008.4068956288424,-2415.0360635363504,-32768.0,-32768.0
-5249.705894097035,-2015.4654420468569,-10951.0,-32768.0
-2314.4760817784536,-1861.4527699750165,3374.0,-666.0
-592.5911222920658,801.2773349596368,-5903.0,-18172.0
-931.7603845467338,-4023.217664752157,5714.0,32767.0
1835.4222907173978,12842.123043449077,3373.0,16635.0
-1201.6308039546916,33858.83249538628,927.0,30606.0
8067.6408365967745,33051.92123212776,1442.0,32767.0
-1010.1530087275684,32603.183503527,4920.0,32767.0
4772.330716439333,31976.388542750086,7734.0,32767.0
564.6829347219881,31339.648242150823,-1341.0,32767.0
8557.90256913703,31603.487420483863,4460.0,30278.0
13116.693420659127,-6080.542493925182,618.0,-3049.0
808.7364128666119,20825.057351082916,15296.0,3101.0
-68.1388037462024,-33891.59042821258,-6354.0,181.0
808.7364128666119,-10330.951681237397,-29148.0,-6288.0
-25852.154607084813,-21287.273317847743,-32768.0,611.0
-18708.39104992167,-32531.59194121282,-32768.0,-2478.0
-36803.383727440436,9051.400904566437,-32768.0,-1108.0
-44827.17805517178,-9692.749555494911,-32768.0,-6304.0
-45413.88113749409,530.0324170297058,-32768.0,171.0
-26798.709366649422,-8684.286264277256,-32768.0,-2367.0
-23408.081860439055,-1012.5731146102568,-32768.0,-1546.0
-18707.095890408,-481.92503176094834,-29444.0,1139.0
7905.399157697096,-2871.348091317099,-2282.0,14855.0
-5264.706147516969,8261.054454919185,-12866.0,32767.0
2009.7361240835967,-1537.1072899736787,5890.0,32767.0
6491.9887528973495,4942.213084858666,-1224.0,32767.0
76.0848631367014,-1034.6895886291024,7014.0,32767.0
2921.695764449188,13190.492290509004,7566.0,32767.0
1914.6945459070198,31734.988724058887,-764.0,32767.0
5512.430353091376,31603.487420483863,2194.0,32767.0
1271.0316786485992,8522.556270477844,3013.0,32767.0
246.31204193821412,21543.619355709645,6870.0,-203.0
975.1995156987698,-25399.76657103132,-1668.0,6613.0
372.05089999665336,4485.426951851755,3261.0,-26936.0
-4400.003081385559,-30813.466680993763,-1153.0,331.0
-26168.664119233817,-33247.97391002506,-29897.0,-1829.0
-40213.77372084598,-32989.50823744633,-32768.0,-1567.0
-46333.197402326885,-32813.47517607892,-32768.0,-8518.0
-46333.197402326885,-31604.45191181418,-32768.0,-686.0
-45365.5382922775,-30728.797367051742,-32768.0,-1178.0
-13746.773244095319,3790.4017173056804,-32768.0,-2387.0
-30890.247168652913,-4622.683904858584,-32768.0,-369.0
-808.761094296493,-1921.7614795948186,-17177.0,-1823.0
-808.761094296493,7675.7889986430855,9108.0,2111.0
-808.761094296493,-469.1867154645355,32354.0,-2762.0
25673.572906320194,3281.1524623960104,17527.0,13685.0
926.9627383055132,46.422868541352855,32767.0,32767.0
524.248238989917,8083.706975244719,8013.0,32620.0
1012.3132295701116,751.9228663311962,-519.0,32767.0
10483.83560449848,1430.5052063602493,2939.0,30200.0
2296.7490353495064,1457.156362724773,4518.0,32767.0
33.399020588684955,1369.5604545863655,9284.0,11963.0
3308.9145432472615,-2829.5241336320632,-3545.0,6430.0
-1768.7839884054013,-21754.43280536041,6145.0,-6413.0
2511.61950396949,-33891.59042821258,-5345.0,-32768.0
-4330.681951917427,-33751.0152554949,-5903.0,-29076.0
4389.413663107976,-32932.20326386083,1262.0,-32768.0
-18136.09257247067,-33293.83184869214,-5201.0,-27206.0
-46333.197402326885,-31604.45191181418,1871.0,1331.0
-46333.197402326885,-30642.529757991917,-32768.0,-2998.0
-20621.807136528016,-31604.45191181418,-32768.0,-1903.0
-30702.689408628987,-3993.2821429306014,-32768.0,-3886.0
-6796.71624765305,-7715.013582749713,-27048.0,-361.0
1091.0153183978837,-1206.6668030077392,8507.0,68.0
-1236.6706504992353,8373.755717965416,-6192.0,-1035.0
14023.306248886154,-1724.671877871453,32767.0,6872.0
24704.063604314444,3544.300188722028,32113.0,-395.0
25204.724105350146,6930.30848897401,32767.0,2140.0
46333.172720897004,2647.2848288829127,32767.0,1379.0
35604.52623879992,1030.1939220251954,32767.0,10359.0
-779.9965683590417,2711.8581963041465,32767.0,32767.0
1609.7494317277803,1421.592504662592,7254.0,19585.0
3167.410220672622,2689.8271882710283,-2375.0,12866.0
-1004.9431123514294,-2844.4319586631073,5613.0,-3232.0
586.1055913083018,2406.752061148271,-5880.0,-32768.0
-637.4041521635536,-11833.667688173015,-4617.0,-5907.0
1520.3444869375658,-33674.58535771643,-559.0,-32768.0
-8802.404052997144,-32675.946490105678,-1114.0,-30995.0
559.9553875296563,-32433.21026000847,-4083.0,-32768.0
-3949.546182949694,-30079.144344330238,-7341.0,-32768.0
-1560.2427955368662,-31604.45191181418,1355.0,-32768.0
-6737.916997831285,-23236.552517183292,-4315.0,-29050.0
-7955.406409578658,641.8925127839652,-21.0,2341.0
-534.6926303674663,-12440.133412895997,-9815.0,-2716.0
-808.761094296493,33890.625936882265,12383.0,-840.0
-808.761094296493,-3676.4752507655476,32767.0,6801.0
29290.574171273685,33850.107621210656,32767.0,-577.0
16539.556870470755,27861.10141651728,32767.0,2293.0
46333.172720897004,-2920.419501911317,32767.0,986.0
46333.172720897004,5642.373205468561,32767.0,7088.0
46333.172720897004,955.0370898581969,32767.0,-41.0
19026.152178153818,6542.9721780192385,32066.0,1991.0
28060.878944343538,1059.0623013611125,32767.0,1798.0
6882.218038923835,327.5524140014439,17176.0,-3270.0
-3472.408552216987,2033.125646480266,646.0,-20747.0
1475.808361697801,-7668.168171420509,5281.0,-32768.0
-1102.3030958382426,963.0318351976498,-5862.0,-32768.0
-7647.415829381946,-4573.847153307053,2264.0,-32768.0
-1446.4740680285258,-1038.748330234221,-7617.0,-32768.0
-607.2082138554058,-10295.999210222966,-7669.0,-32768.0
-1744.7990553962002,-31609.477439339338,655.0,-31954.0
-4344.6155856848745,-30312.239572478487,-1777.0,-32768.0
-1223.8331704087393,-6927.493611058666,-2449.0,-24977.0
324.24856069357696,-14009.177011315978,-5991.0,-2449.0
-419.76899649012773,31628.005104511027,1383.0,-341.0
139.78671044070296,-6403.445013870032,-2048.0,32767.0
9825.958513910125,33890.625936882265,2019.0,-7092.0
30739.182496523343,32762.81380144424,30027.0,6222.0
43988.84431159334,33517.30602065561,32767.0,-569.0
44257.53350996552,31913.290252711962,32767.0,8422.0
46333.172720897004,32341.22788127803,32767.0,-433.0
31814.1181199335,29488.13001687477,32767.0,1779.0
22043.748139427702,-3163.5426412513034,32767.0,1923.0
20789.88978074921,3889.610205166563,32767.0,-868.0
808.7364128666119,1479.5164553952923,-1240.0,1673.0
3452.606170833556,-8687.832125239855,7288.0,-2422.0
808.7364128666119,28.566258253626334,-32768.0,2693.0
-35515.65400810787,-3255.8376750734215,-32768.0,-14607.0
1261.6444779059098,-668.0694368300927,-32768.0,-32768.0
-3238.345289259818,-8376.274553650168,-10075.0,-32768.0
-1949.529401576396,-783.1737099644903,1626.0,-32768.0
-9083.5784765546,-3064.6519483945613,-3237.0,-31517.0
-2587.28258135671,-2723.172001706472,-3162.0,-32768.0
1375.6364390039303,546.4461735645981,-9797.0,2365.0
-2376.810362481435,8002.405953779606,3744.0,-13807.0
973.6823849600108,27244.93660412597,-5561.0,20997.0
-1842.5150377312764,33890.625936882265,5858.0,32767.0
3096.3369699930204,33125.210175203014,5925.0,30474.0
-2362.402005736307,33561.06998952055,-1535.0,32767.0
15725.26890743816,32220.719919164294,5817.0,27495.0
46333.172720897004,32623.77420658148,-2238.0,-1470.0
46333.172720897004,32372.009237369635,32767.0,3213.0
16845.619553283024,31603.487420483863,30529.0,1895.0
33932.131491462984,-2391.1082471792724,32767.0,3013.0
808.7364128666119,13355.610309942193,10365.0,706.0
